store_item,LightGBM_raw,XGBoost_raw,LightGBM_log1p,XGBoost_log1p,LightGBM_zscore,XGBoost_zscore
5_9,0.9032004784533513,0.9102982748503903,0.8975699317693469,0.9529879401192318,0.896929226771736,1.0123226760250497
6_1,0.691146008644421,0.7286627869012889,0.6678336890122041,0.6971669495259172,0.6769338626172985,0.6931539264956501
6_10,0.978283287316788,1.0667189013960245,0.8996946549568179,1.0231324932587635,0.841771141199155,1.0553358089800264
6_11,0.5957483359016669,0.6334224768136493,0.579433210457525,0.6053310036879351,0.5860356630460506,0.6273316380279609
6_12,0.5948138995492942,0.6425965058830313,0.5725422777629116,0.6072353391006756,0.5809759845544215,0.6364667008422057
6_13,0.8358688468248883,0.9794565735871485,0.9054783600542601,1.1690353538103895,0.836995066692922,1.062572149397681
6_14,0.7937941153725875,0.7954940813563846,0.7701832040428888,0.8638497451599338,0.8224057089283248,1.0579219005859108
6_15,0.7298648816906377,0.8409458793079677,0.8211153526431434,1.060583897687501,0.7619005981590077,1.0637944850720893
6_16,0.5695367818293159,0.6690046275103364,0.5193250788669548,0.6236760057199415,0.5610848068058086,0.6706625819489695
6_17,0.761009460455524,0.7922670872161509,0.7573123076994565,0.7433546221731404,0.7467716937196812,0.744590805093968
6_18,0.7486512174027528,0.8439490896688173,0.7114674675609315,0.8139893009086899,0.6760221905843685,0.8587079646108771
6_19,0.9746019205346468,1.053020135064436,1.0574999973546122,1.2568897758214304,1.003859032403031,1.1628004978496078
6_2,0.627187652757695,0.6634282789824675,0.6247939737878346,0.6277189366712614,0.5988911836795064,0.6737307410305544
6_20,0.5266008334402543,0.5521913782941467,0.5037560853611298,0.5253633679428656,0.5143782929877572,0.6366601002391862
6_21,0.7475685859683726,0.7859783128737257,0.7324308342969735,0.8131227172762919,0.7608814493680863,0.9358114854997525
6_22,0.6099733512580311,0.6481675658015659,0.5882185098645993,0.5970404824286855,0.5744233429033958,0.596089106602091
6_23,0.647884912681944,0.7148968238908596,0.6611700722777883,0.7958402061148752,0.7071042319095805,1.0444098883759654
6_24,0.6321049747983163,0.6949128109119106,0.6204098049006244,0.6683331349285644,0.6118881510189687,0.7111345356639147
6_25,0.8239379061177121,0.9188967401821133,0.7733565002260342,0.8463294318580383,0.8019439702695882,0.8807008538773884
6_26,0.5402609276530133,0.5794680187211463,0.5558565254319974,0.5601001202762903,0.5422723179712886,0.5949193297371058
6_27,0.6766090126318378,0.7369872863912381,0.6420735900910117,0.691588200464081,0.6396500085027773,0.6816890312507586
6_28,0.8680321773920221,0.934447585566297,0.7541121839898992,0.8615232649866577,0.7360457033811564,0.874533051450604
6_29,0.7914749467911434,0.8536201962273444,0.8046674238551549,0.797925394069409,0.795830000847103,0.8407763989267723
6_3,0.7136383164888088,0.7048240458836378,0.6525561751174506,0.7656243735251149,0.6611236371138635,0.7226245739562529
6_30,0.6297735858517551,0.7705787341294836,0.5962816207038031,0.6362898255820252,0.6345982113033869,0.6264036872184778
6_4,0.6058863420994656,0.6834401372606648,0.5450320909760573,0.6051163504177122,0.5447686968665245,0.5859425612718053
6_5,0.7170136184673837,0.7664907866511961,0.6853814023253155,0.7142934370033592,0.7075528162404878,0.7995956779979979
6_6,0.8170116687545288,0.9159169181284533,0.7404946357580359,0.8212292229221552,0.7228533764953631,0.7451143984234092
6_7,0.9147571216895329,1.0558074566675486,0.9803732476620408,1.314628150433254,0.9165361964653496,1.1091176951601438
6_8,0.6057665427880996,0.6111322621194132,0.6007260999654899,0.5766299233061452,0.6160900109322567,0.647293420397545
6_9,0.7321215394185296,0.7626165043192631,0.6947184291995329,0.7879535731880185,0.7071435347134645,0.9107208057076633
7_1,0.6121594344514174,0.667612526239889,0.6006860979365961,0.6408281551764082,0.6227614812938771,0.7377348157921141
7_10,0.7583618516315965,0.7837659500159047,0.756447827320019,0.8310932725661123,0.7348073551924624,0.7904094914873482
7_11,0.5951637548641229,0.6458531275680199,0.6082141981714776,0.6279522045496315,0.5992705935492503,0.6819440586397162
7_12,0.6634204563125249,0.6845234859846198,0.6488511797675016,0.6521379736277437,0.689939177150524,0.7364287329909499
7_13,0.9661349551405571,1.0410573183282166,0.9700845476600956,1.201337595572853,0.9332933469303484,1.160856583403348
7_14,0.9666327698067346,0.993628367213774,1.0125619591113302,1.2816336646342206,1.0332265329257575,1.3232285917900608
7_15,0.973480772245896,1.0117592733211724,0.9378685555143723,1.2074223662404533,0.9724535676491819,1.0487555332925445
7_16,0.7359402417599215,0.7829752014344588,0.7498042241816609,0.7510832682085563,0.7569076977396437,0.8001848583363764
7_17,0.61009206109837,0.6401275473141144,0.5972361907980049,0.622594879221357,0.6057524967388307,0.6559758690708246
7_18,0.8765727758671291,0.9236534605086894,0.8859475473547702,0.9398570554878625,0.8477567674700882,1.1184951703740935
7_19,0.9094249052272538,0.9839898904411528,0.9216157999942275,1.123776991375437,0.8955414480825998,0.999601097024462
7_2,0.6518925566086475,0.691537710475389,0.6414850642971405,0.6850641615681478,0.6826004295087643,0.7388208887879609
7_20,0.5396380545769479,0.5694045047030878,0.5291442648955536,0.5839638387690138,0.5337326525806321,0.658958161975407
7_21,0.5627767596791148,0.5972973764200211,0.5373000492663336,0.5533427404406713,0.6332778520425774,0.8002472722605852
7_22,0.5604731764931731,0.6052459227660036,0.5453318671423394,0.5868092358208685,0.5600361815956609,0.6194775250752964
7_23,0.8064493054023838,0.8246361518154709,0.7913916681832682,0.9113551912593072,0.7879981106516947,1.037639588268114
7_24,0.7197431463035466,0.7464507917150046,0.6797672604723792,0.7297768087281371,0.6922416567679884,0.7498958197710197
7_25,0.6997127838477097,0.7676768659303135,0.7200638646547782,0.7559236490564262,0.7254160124649826,0.7933383339012043
7_26,0.6726333881023249,0.7088273623354586,0.672950934255911,0.6948363894398527,0.6736239882021136,0.7180716445148073
7_27,0.7068612732273516,0.7232991445420883,0.6979646671944496,0.7021336560655798,0.7169315703142929,0.737781001129573
7_28,1.0009285472276928,1.0787536018910986,1.0164877833351136,1.1046049166240446,0.995789683607568,1.238890407213501
7_29,0.7786626376477428,0.8536454298532741,0.7971728843152011,0.8368464328684876,0.8486613480430887,1.0632389957006607
7_3,0.6315477231204402,0.6576820081075387,0.6449987107177826,0.8104127661032337,0.6539569476506925,0.7186807134500025
7_30,0.5802251998825294,0.7077986869641251,0.5666210474418214,0.6155821506761848,0.5978713089219614,0.6376209222988614
7_4,0.8368001007348197,0.9259712800942711,0.794429259676032,0.8671207103019545,0.7968772903516693,0.8591884805496142
7_5,0.69709228450547,0.7072486042447284,0.6483469207144622,0.6754770706883267,0.6036429194149278,0.7306954243644902
7_6,0.6542452573434218,0.8083398263950634,0.6269781896766693,0.6907845564980455,0.6699957715831302,0.7154252479320832
7_7,1.0799276130274278,1.1466264244964481,1.0469604659392377,1.315954882006325,1.1334477649153434,1.3840302382000946
7_8,0.6467549267735944,0.695921896881905,0.6482621161347847,0.7206739122573975,0.6377304692227893,0.7586630144184933
7_9,0.6568468973425264,0.7505904342833534,0.7041832306822687,0.9660284434918183,0.7232185824999068,1.0261201920880023
8_1,0.8190821825073364,0.881376726511098,0.8056988995263044,0.8543696062315435,0.8415585327975366,0.912627010174073
8_10,0.9621613689611657,1.0212347971246796,0.9302229643685188,1.128839232292191,0.9690853365964472,1.2587635000772024
8_11,0.6726601474461105,0.6986763536583016,0.6488298452659931,0.6558460748902617,0.6512314851438347,0.6629401796598838
8_12,0.7876801548214395,0.852516712268347,0.7441926669747989,0.8245319107945976,0.7439629881877194,0.8452851064197857
8_13,1.150641494074934,1.2119269369124543,1.2192898014260485,1.3839090337642623,1.1272465588348155,1.2112650472509416
8_14,0.6849549547802948,0.7241722718090532,0.6941711568591244,0.9097427526293298,0.7589214024350815,1.0252007112574923
8_15,0.8809632350813423,0.915891742071811,0.8571486315785493,1.0211318838391967,0.879021981811549,0.9592729133269546
8_16,0.5586839174629787,0.634972279878612,0.5431739034815918,0.5801734886597611,0.5592895737828569,0.6076685945301092
8_17,0.6687325927350182,0.7561238225474269,0.6162177866257774,0.7002145239354582,0.6487172942483395,0.7894228500299599
8_18,0.840103964644563,0.8802802612274266,0.8105525193175426,0.875694694903925,0.8314109892720049,1.042222927745672
8_19,0.90304670498597,0.9450377600876835,0.9594308081644836,1.1324852912373575,0.8769540911681237,0.9738642446131306
8_2,0.7344249791461543,0.7680380956168533,0.7046323143309982,0.7331689174238166,0.7153975099442436,0.7642704980135192
8_20,0.5993786630302558,0.5989813888255744,0.578530952261729,0.6231344207182701,0.5418112514129279,0.7119356665387655
8_21,0.8095607144292359,0.8179776262114754,0.7681126829647849,0.8045274073714028,0.8106552107283476,0.8916037082823061
8_22,0.6607336080587323,0.6874494107386243,0.5821465461918042,0.6703029199653541,0.619678743193496,0.7599901745825357
8_23,0.7872319673420012,0.8230027837776623,0.7652016033519778,0.8472257678589767,0.7263387871281811,0.9767275984773268
8_24,0.7322474548007664,0.770584906591499,0.6708402706593927,0.6900469598710061,0.6776464302682909,0.7348792062825472
8_25,0.6669819674914635,0.7594309384287451,0.6405924501521685,0.7022754882696532,0.6106513135201741,0.6935090404846035
8_26,0.704307795998309,0.7614670144653308,0.6732048284691099,0.7278065391686377,0.6546590170569948,0.7148731287966691
8_27,0.6627155047842396,0.7064448645164106,0.6384463433248572,0.6659732501482848,0.6460998745153517,0.6653886749806752
8_28,0.9097690984187419,0.9496955233324417,0.8961395855147516,0.9234909283910279,0.9066540760235582,0.9933418977453664
8_29,0.8263180951803294,0.8906084287732379,0.8232011134539077,0.8296339732343395,0.8326776077389932,0.8514138560098683
8_3,0.6134574133772679,0.6086575535299996,0.5825069540201908,0.6769358538089362,0.6326302141865451,0.7174124635359947
8_30,0.6380465029831568,0.738230535288327,0.6210985342240025,0.6450732068731228,0.6237313843163483,0.6481502216789833
8_4,0.6897010085514261,0.7480261186714823,0.655298916533577,0.6947552312749826,0.6577086589848695,0.6793228989696276
8_5,0.6083628757676983,0.6530546919438666,0.5909757118695269,0.6425342796679488,0.5820221209641641,0.683358639927574
8_6,0.6336481712172772,0.6979974900197294,0.6136451616015329,0.6536693075269644,0.6296321756642397,0.649267362805239
8_7,0.9010774034288493,0.9958363760703004,0.9309775953078364,1.2528666297489321,0.9449043797634147,1.1294173420424285
8_8,0.6320083573403166,0.6474457208719877,0.5913727605880228,0.6146442648183542,0.6518065603935044,0.8106288175659858
8_9,0.882155778651013,0.8593101852430848,0.8309217954125101,0.9582266461190422,0.847280005182319,1.1408175838712404
9_1,0.6898577581614445,0.7617786769877115,0.6644561120633737,0.6884977014970933,0.6727661265236877,0.7612256844746091
9_10,0.767327461039474,0.7986699615613206,0.7558768944941068,0.7931881285440842,0.75317215468608,0.9243398557956938
9_11,0.6178872669385299,0.6836429080584495,0.5445263759015425,0.6283164943385462,0.5736752189617742,0.653535221227238
9_12,0.6427700520648333,0.6863831640443523,0.622429314073602,0.6465187864625054,0.6426812124565006,0.7141771788458456
9_13,0.9374012903729388,0.9485150053285825,0.8765684782298176,0.9779000799251403,0.9462993336496577,0.9780332568678054
9_14,0.7700769197587077,0.8490117037093361,0.8057437959511621,0.9737067940092102,0.8356331449074632,1.1558736624131958
9_15,0.5593895176930489,0.6219757315494125,0.5930787126038037,0.8030532571102077,0.6006261032194311,0.750030251928253
9_16,0.722747712439364,0.8299837506125846,0.7094634139127414,0.773354854061164,0.6962325541486144,0.7518184621661838
9_17,0.7095678439992019,0.752517978826167,0.7186496058418085,0.7282060729010117,0.7118113884613398,0.74448793267867
9_18,0.9159349651302854,0.9928332654970095,0.9153514717140626,0.9706051510079337,0.9511201356571575,1.16555481118968
9_19,0.7601229497173213,0.8158973559565661,0.8256241920435841,1.0068694400709393,0.7429542699336017,0.9036835025792634
9_2,0.651167334061085,0.7254511246547563,0.6157491673261124,0.637679673521942,0.6063184904294464,0.6917710698194914
9_20,0.6024763229829945,0.6365999476258769,0.5869392312909125,0.5876584662083747,0.5945610168469061,0.6596555317214137
9_21,0.5787797721038969,0.6163617771749783,0.5557275591195144,0.607060968457827,0.580795493298184,0.7377879036363285
9_22,0.6183874336575134,0.6908659942040576,0.6096166957511586,0.6449361578769495,0.6009593376717282,0.6574344142976183
9_23,0.7397222029430953,0.7986751754308714,0.7369442385762485,0.8002560819832316,0.7976330387209489,1.0605076647664757
9_24,0.7413084585026938,0.7863962606432742,0.7200468585477782,0.7708551746703752,0.6976827784205809,0.7527875870531846
9_25,0.6857245554121588,0.7988021721323187,0.6974097603856929,0.7328144350861067,0.6933812165755365,0.7067569764628954
9_26,0.7552236185884033,0.823922117812214,0.751615710239003,0.7588484500158871,0.7670179658565761,0.7743376763483891
9_27,0.7110054661839309,0.7785108950630165,0.6650425939160836,0.7123173005570241,0.6889094976386627,0.7084708713298364
9_28,0.8180493760122663,0.8804192947849278,0.8142159356565992,0.8360163513655875,0.8198788274362434,0.9837364739139081
9_29,0.7395692182297754,0.7773750009788456,0.737999879885051,0.7269383255674865,0.7344164956777782,0.7734647356800666
9_3,0.7053367706874691,0.7158881568680434,0.622709992637024,0.707404078547021,0.7225337434986894,0.789151390798426
9_30,0.7362813069602262,0.8596811054277587,0.6785365757001753,0.6913320818139623,0.7154367299006732,0.6787716801396457
9_4,0.7105625955833267,0.7986176956053583,0.6818810035588091,0.7338162048568725,0.6841374271959993,0.6972819319504727
9_5,0.7262557408614413,0.777968747385853,0.6952506653076017,0.7359298493316103,0.6823781409499757,0.7452847248571107
9_6,0.7057563599489699,0.7776389720792241,0.6822902209471489,0.7404035551928361,0.6869066072653707,0.7147591935395243
9_7,0.774004377191022,0.8285189949025318,0.8378376459611898,1.1421848612135403,0.7429228927337082,0.8750347483767021
9_8,0.6377506523579687,0.6849711593239385,0.6114344052667897,0.6376086204880205,0.5758221683330894,0.6826667131438464
9_9,0.8269169867968211,0.863280241494893,0.8065096178489122,0.8684733692957819,0.8323988529283542,0.9922867797714072
